dense_tensor_1,sparse_tensor_1,mu_bias_1,tensorHat_1
21.559,21.559,36.7008673932767,23.8910235910231
24.406,24.406,36.6046127630309,25.0661996404137
28.528,28.528,36.6694811194173,26.4471399610222
32.969,32.969,36.8975111166557,27.6635486308185
29.347,29.347,37.2294852759972,28.7820568444119
28.849,28.849,37.3763897905836,29.6316198382909
32.345,32.345,37.4930318160242,30.1883575515829
35.764,35.764,37.6468207142847,30.9493534253978
34.877,34.877,38.2190679188214,31.8699768971268
36.194,36.194,38.6579144982775,32.6931633809997
35.005,35.005,38.9373759419585,32.979293309111
36.204,36.204,39.3227414468403,33.4800844862068
36.683,36.683,39.5359136311773,33.6987608176703
36.871,36.871,39.669678230989,33.9107399535836
35.161,35.161,39.9755400411138,34.4748651665639
36.216,36.216,40.113063221562,34.7167968512802
38.048,38.048,40.2147490266858,35.1037225007799
38.754,38.754,40.4418580765407,35.5943700276261
38.854,38.854,40.5478167041494,36.5835864352549
37.43,37.43,40.868546091364,37.4269263642191
37.893,37.893,41.1527266554325,38.2715824856829
38.063,38.063,41.4060590263566,39.1958678116253
40.74,40.74,41.7963596783299,40.1447715200787
38.968,38.968,42.035827212977,40.8697918126926
42.355,42.355,42.1219274639195,41.4143420168566
41.057,41.057,42.3139247696179,41.9716439358071
43.444,43.444,42.3936031512353,42.6822587743987
42.148,42.148,42.6581597647564,42.9767933869114
42.347,42.347,42.8347982491547,43.3198291747758
42.981,42.981,42.9568548248718,43.7496423645939
45.119,45.119,43.0793517531232,43.8868456984248
42.775,42.775,43.1852338180668,44.2758834274655
40.468,40.468,43.347209632529,44.5276152855865
43.519,43.519,43.3607392737222,44.6545806084866
45.098,45.098,43.4523009176331,44.8691579231241
43.75,43.75,43.681243863487,45.2256033697038
43.886,43.886,43.7143482447979,45.428877197593
42.732,42.732,43.8491884704302,45.4692332900063
43.832,43.832,43.8487284065472,45.6399384322315
46.157,46.157,43.9131852034834,45.639213640047
46.347,46.347,44.0291171365615,45.896101443433
45.027,45.027,43.9590980930256,45.895646585212
44.894,44.894,44.0147313416375,46.0969210651197
43.715,43.715,44.0506599420683,46.2600430355872
44.332,44.332,43.9409347379746,46.1618689007665
47.574,47.574,44.0219256147388,46.1931268251931
45.989,45.989,43.9382349476294,46.1092927179461
45.463,45.463,43.9041814524169,46.1383272814106
41.45,41.45,43.7290553082479,46.0504675816271
44.242,44.242,43.9271280538389,46.3052503861416
43.672,43.672,43.8651718021288,46.107759345833
43.991,43.991,43.8948800205299,46.1245939854579
44.661,44.661,44.0510264057644,46.3716633316864
43.708,43.708,43.8062263338215,46.0381697180064
46.128,46.128,43.6455525866124,45.861530859133
44.685,44.685,43.5011721590511,45.8161094216127
46.046,46.046,43.2992391968306,45.5945931237408
43.946,43.946,43.259363563172,45.1288637818016
43.633,43.633,43.0717349962615,44.9364732800982
39.654,39.654,42.9336363269392,44.779250937497
41.356,41.356,42.7905850847138,44.5652707384554
41.726,41.726,42.9929351535632,44.8030107653269
43.356,43.356,42.2639472997341,44.260133643789
43.921,43.921,42.1488207431241,44.0163386300689
45.073,45.073,42.0674635697966,43.8606238414545
43.97,43.97,41.9632755242498,43.4680401347882
42.11,42.11,41.6967542894634,42.6597056858223
38.814,38.814,41.2196299328366,41.9161446854059
38.714,38.714,40.5742016294015,41.1691421443703
37.111,37.111,40.2545799146928,40.3416638983453
38.976,38.976,40.0690801349451,39.4398579706976
39.242,39.242,40.1363398891402,38.8745865844466
37.746,37.746,39.9984998937892,37.9826045460945
36.765,36.765,39.5870402488559,37.1367816907857
38.888,38.888,39.4853084421541,37.004781093043
38.933,38.933,39.3882834235034,36.9576037077142
37.799,37.799,39.5884938310228,37.3691400311845
36.671,36.671,39.4630998284767,37.3846419927251
32.93,32.93,39.1764044406508,37.339905512971
32.755,32.755,38.873659292617,37.3492292278022
34.777,34.777,38.5824884114402,36.9876189608246
37.168,37.168,38.2676124627847,36.2977145082376
37.011,37.011,38.1318664930084,35.8289650369844
37.883,37.883,37.8552926525934,35.10064738339
35.537,35.537,37.7622046426734,34.6828950662733
33.033,33.033,37.6323554165362,34.1668842874546
27.399,27.399,37.2628176966857,33.7555677791063
22.511,22.511,36.9935025660215,33.3986817392381
21.629,21.629,37.0293616109844,33.3213141680362
21.515,21.515,37.100615574384,33.4094685253202
26.549,26.549,37.2226333812963,33.3305470165726
21.498,21.498,37.3744899764726,33.4839514570376
23.745,23.745,37.4228131964774,33.7077830756931
25.935,25.935,37.6694541706942,34.1887399342008
28.122,28.122,37.8977267153541,34.4064483751113
27.285,27.285,38.0715493767032,34.7770123816822
31.633,31.633,38.2063860308418,35.0602291262521
35.622,35.622,38.3267177316587,35.5640433128009
38.386,38.386,38.5500335555697,36.0935885525768
37.715,37.715,38.7070516243631,36.469390783832
37.236,37.236,38.8329266264558,36.5420641069049
36.728,36.728,39.003568992626,37.0364863970324
33.451,33.451,39.0112432991506,37.333642935534
38.258,38.258,39.2883065140876,37.8867188706495
38.865,38.865,39.3805144614117,38.1430333629841
39.15,39.15,39.2935122736039,38.0014697583534
34.556,34.556,39.0838295402539,37.5532769268609
26.435,26.435,38.7844869298122,37.3275335236735
23.54,23.54,38.7656350372591,36.8864069549441
20.886,20.886,38.6811597789688,36.6257575876551
18.67,18.67,38.4148901915592,36.0806912976072
15.064,15.064,38.3414308776011,35.5957299831583
17.43,17.43,38.3273958334583,35.1826551547288
21.544,21.544,38.2908368909531,34.9259791298816
24.579,24.579,38.4379885253436,34.6686778512332
22.188,22.188,38.2441511402654,34.3053468109854
24.708,24.708,38.2038387711039,34.1311824439836
28.797,28.797,38.0304055574752,33.5595262042986
30.053,30.053,37.7644238707665,32.97876891713
34.463,34.463,37.74390500081,32.3462354986844
32.811,32.811,37.587700204351,31.5290375397949
33.972,33.972,37.313215063315,30.5491445866136
34.587,34.587,37.2495779071687,29.9448099628564
35.557,35.557,36.9559425707814,29.0624399758704
33.729,33.729,36.7445389324522,28.1580352682567
31.995,31.995,36.8227232897869,27.5130633862999
28.775,28.775,36.6647281188666,27.035151267151
25.94,25.94,36.6498821509857,26.5797278424174
20.668,20.668,36.5570675645167,26.1103786004834
19.698,19.698,36.0265095790596,25.2026619013017
22.343,22.343,35.7754722118465,24.3713253331726
22.525,22.525,35.7726492925636,23.7165322412471
23.44,23.44,35.3386736444331,22.633474592841
26.676,26.676,35.1256290759997,21.6627726549415
34.513,34.513,35.3117535242596,21.3087733811327
30.479,30.479,35.2943403595633,20.7217653247403
23.978,23.978,35.1976952057383,19.8962185179438
21.091,21.091,35.5339229507322,19.5376393148875
19.263,19.263,35.7629426431557,19.3141244236752
15.579,15.579,36.0641043257432,19.3035199341988
17.327,17.327,36.2572184917367,19.7070179635895
18.3,18.3,36.3952632710964,20.3323648751725
18.654,18.654,36.5105014281882,21.097563906277
22.38,22.38,36.5933266948279,22.316718301231
23.06,23.06,36.3740152806459,23.5201230001058
26.927,26.927,36.2777606504001,24.7381753605385
23.784,23.784,36.3426290067865,26.1342734317785
30.834,30.834,36.5706590040249,27.3748462274742
31.219,31.219,36.9026331633664,28.5450717389783
27.394,27.394,37.0495376779529,29.4305024769235
26.444,26.444,37.1661797033934,29.9883255869196
20.894,20.894,37.3199686016539,30.7546596175915
15.703,15.703,37.8922158061906,31.690171506336
23.047,23.047,38.3310623856467,32.5241079788011
25.998,25.998,38.6105238293277,32.8129612541316
33.356,33.356,38.9958893342095,33.3176190794907
33.782,33.782,39.2090615185465,33.5536855422421
34.897,34.897,39.3428261183582,33.7668457276088
35.214,35.214,39.6486879284831,34.3399924201237
36.021,36.021,39.7862111089312,34.569436581647
35.72,35.72,39.887896914055,34.9669186495848
36.397,36.397,40.1150059639099,35.4584993304217
37.469,37.469,40.2209645915186,36.4521175999812
37.683,37.683,40.5416939787332,37.2757749720728
38.321,38.321,40.8258745428017,38.1038707989811
38.472,38.472,41.0792069137258,39.0252773818645
40.124,40.124,41.4695075656991,39.9746300402689
40.896,40.896,41.7089751003462,40.6817358586825
42.508,42.508,41.7950753512887,41.2322899390802
42.178,42.178,41.9870726569871,41.7768286395237
38.073,0,42.2632932626464,42.3451497446769
30.705,0,42.5278498761676,42.6559531218041
40.995,0,42.7044883605659,43.0063861885747
41.479,0,42.826544936283,43.4501532631775
42.776,0,42.9490418645343,43.5832450868942
44.328,0,43.0549239294779,43.968961679472
44.314,0,43.2168997439401,44.2264677799339
43.655,0,43.2304293851333,44.3286797890021
43.89,0,43.3219910290442,44.5619463546544
44.736,0,43.5509339748982,44.9139159214464
46.243,0,43.584038356209,45.1209515652404
47.028,0,43.7188785818413,45.1733719812464
45.273,0,43.7184185179584,45.3541703487305
44.296,0,43.7828753148946,45.3735681372539
45.442,0,43.8988072479726,45.6566794025089
47.146,0,43.8287882044367,45.6128393855864
45.372,0,43.8844214530486,45.8164331688429
45.645,0,43.9203500534794,45.9936439689236
46.255,0,43.8106248493857,45.9088111054799
46.016,0,43.89161572615,45.9241719765339
45.083,0,43.8079250590405,45.8335693987267
44.177,0,43.7738715638281,45.851975708739
45.381,0,43.598745419659,45.7417678594828
46.261,0,43.79681816525,45.9980969965939
43.063,0,43.73486191354,45.8038117954571
45.53,0,43.764570131941,45.8348151526457
45.149,0,43.9207165171755,46.0846809994502
44.921,0,43.6759164452326,45.7477093677995
47.493,0,43.5152426980236,45.5663779111899
44.652,0,43.3708622704623,45.4663447663395
43.375,0,43.1689293082418,45.3064599115267
45.05,0,43.1290536745831,44.8584295450511
43.313,0,42.9414251076726,44.6257878056893
42.318,0,42.8033264383503,44.476704708827
40.689,0,42.6602751961249,44.2552399525203
42.802,0,42.8626252649744,44.4046925357859
40.249,0,42.1336374111452,43.800728500346
42.466,0,42.0185108545352,43.5474465159819
40.939,0,41.9371536812077,43.4248709599071
41.673,0,41.8329656356609,42.9942727393148
41.298,0,41.5664444008745,42.1713597847865
38.555,0,41.0893200442477,41.3597418370504
40.33,0,40.4438917408127,40.4922640812477
39.436,0,40.1242700261039,39.5355162464988
39.199,0,39.9387702463562,38.5221400837725
33.343,0,40.0060300005513,37.8872454713817
24.66,0,39.8681900052004,36.9854407912076
28.343,0,39.456730360267,36.1280212694877
31.99,0,39.3549985535652,35.9871311594633
36.263,0,39.2579735349145,35.9288892763947
27.053,0,39.4581839424339,36.3729538695725
24.918,0,39.3327899398878,36.4133525123172
31.171,0,39.0460945520619,36.3605693697897
35.623,0,38.7433494040281,36.3756648878712
36.583,0,38.4521785228513,35.9748554611668
36.89,0,38.1373025741959,35.3044808948038
31.491,0,38.0015566044195,34.802358536406
32.164,0,37.7249827640045,34.0317215935378
35.849,0,37.6318947540845,33.5763508337632
36.252,0,37.5020455279473,33.0597336259921
35.82,0,37.1325078080968,32.6547822396649
33.702,0,36.8631926774326,32.287529067905
32.302,0,36.8990517223955,32.1582202702615
32.622,0,36.9703056857951,32.1783997209759
29.158,0,37.0923234927074,32.0732185364571
25.164,0,37.2441800878837,32.2154608675055
22.646,0,37.2925033078885,32.3965821195162
22.374,0,37.5391442821054,32.8494297750875
19.682,0,37.7674168267652,33.0705297559082
23.088,0,37.9412394881143,33.434104568761
24.975,0,38.0760761422529,33.6892823530072
29.91,0,38.1964078430698,34.1943202446395
32.033,0,38.4197236669809,34.7524492914052
35.689,0,38.5767417357742,35.2077828470312
37.091,0,38.7026167378669,35.3260184989982
37.951,0,38.8732591040372,35.834994717775
39.19,0,38.8809334105618,36.1825149228092
38.759,0,39.1579966254987,36.7961809341311
39.123,0,39.2502045728229,37.0903177056144
38.346,0,39.163202385015,36.9787739146651
36.49,0,38.953519651665,36.5705513895809
35.775,0,38.6541770412233,36.3526651723144
34.515,0,38.6353251486702,35.8636090976778
22.376,0,38.5508498903799,35.5684747212563
8.375,0,38.2845803029703,34.968961363317
20.786,0,38.2111209890122,34.4505720191135
21.289,0,38.1970859448694,34.0728895056616
21.442,0,38.1605270023642,33.8015654383088
23.147,0,38.3076786367547,33.5551281428448
28.573,0,38.1138412516765,33.1726731719282
35.259,0,38.073528882515,33.0101069064793
34.561,0,37.9000956688863,32.4852234946697
33.301,0,37.6341139821776,31.9115119313243
29.182,0,37.6135951122211,31.2707076364736
26.834,0,37.4573903157622,30.4248402426315
27.852,0,37.1829051747262,29.4359877230029
28.348,0,37.1192680185798,28.8110480461016
24.302,0,36.8256326821926,27.9620025512051
16.591,0,36.6142290438633,27.0571076699466
18.508,0,36.692413401198,26.434418931801
10.031,0,36.5344182302777,25.9719936409821
7.544,0,36.5195722623969,25.5470920832142
6.5,0,36.4267576759279,25.1135247176243
5.051,0,35.8961996904707,24.2100280470876
8.157,0,35.6451623232576,23.3735002363313
15.23,0,35.6423394039747,22.7365177352418
16.683,0,35.2083637558442,21.6198752041899
16.154,0,34.9953191874109,20.7070511967367
18.626,0,35.1814436356707,20.4003479368645
20.921,0,35.1640304709744,19.8148370863463
16.446,0,35.0673853171494,18.9738079903432
15.862,0,35.4036130621433,18.5170430941795
18.54,0,35.6326327545669,18.295671781376
18.784,0,35.9337944371543,18.2516165301144
17.113,0,36.1269086031478,18.6227313027784
18.855,0,36.2649533825075,19.3156447396492
20.875,0,36.3801915395993,20.1244564292213
19.68,0,36.463016806239,21.3246319912868
23.393,0,36.243705392057,22.5375490470086
19.716,0,36.1474507618112,23.7828776740927
20.882,0,36.2123191181976,25.2570351218297
24.909,0,36.440349115436,26.5296975365904
24.087,0,36.7723232747776,27.7042162369182
21.782,0,36.919227789364,28.587272668617
22.373,0,37.0358698148046,29.1862962517619
23.397,0,37.1896587130651,29.9710386628961
18.448,0,37.7619059176017,30.9007015592546
18.703,0,38.2007524970578,31.7576762586475
18.437,0,38.4802139407388,32.0395137560422
19.613,0,38.8655794456206,32.5540334819818
26.613,0,39.0787516299576,32.8064992339786
32.746,0,39.2125162297693,33.0387095388573
34.28,0,39.5183780398942,33.6269012872788
35.499,0,39.6559012203424,33.8945879212285
35.595,0,39.7575870254662,34.3004672064034
37.161,0,39.984696075321,34.8550828971672
35.198,0,40.0906547029297,35.8750976153679
37.411,0,40.4113840901443,36.7347358364383
37.737,0,40.6955646542128,37.6009136666515
39.641,0,40.9488970251369,38.5589094197977
40.856,0,41.3391976771103,39.5467927083564
38.374,0,41.5786652117573,40.2782329402389
34.552,0,41.6647654626998,40.843156559173
36.366,0,41.8567627683982,41.4205498772373
38.647,38.647,41.97953035703,42.3955331025233
22.918,22.918,42.2440869705511,42.6728483376605
27.709,27.709,42.4207254549494,43.0108918385711
39.013,39.013,42.5427820306665,43.4462780882309
43.061,43.061,42.6652789589179,43.5546129880106
30.298,30.298,42.7711610238615,43.9428704074107
26.646,26.646,42.9331368383237,44.1916473705057
26.378,26.378,42.9466664795168,44.2896798237078
22.939,22.939,43.0382281234277,44.4925914280389
22.51,22.51,43.2671710692817,44.8523504545181
16.257,16.257,43.3002754505926,45.0779860487242
18.396,18.396,43.4351156762248,45.0455844448531
20.516,20.516,43.4346556123419,45.1938643246152
40.884,40.884,43.4991124092781,45.1944577741994
46.968,46.968,43.6150443423561,45.458273183758
46.445,46.445,43.5450252988203,45.4053650257389
44.789,44.789,43.6006585474322,45.6019713258817
49.348,49.348,43.6365871478629,45.7636691294764
47.629,47.629,43.5268619437692,45.6680221714299
46.135,46.135,43.6078528205335,45.6602352274468
46.866,46.866,43.5241621534241,45.5639273866387
48.52,48.52,43.4901086582116,45.5731127951949
44.188,44.188,43.3149825140425,45.4728197739232
43.485,43.485,43.5130552596335,45.7200703657346
44.305,44.305,43.4510990079235,45.4969744290173
43.938,43.938,43.4808072263246,45.5040023524541
44.692,44.692,43.636953611559,45.7573507291076
44.385,44.385,43.3921535396161,45.4349680685828
43.879,43.879,43.2314797924071,45.2194073464846
46.345,46.345,43.0870993648458,45.11721369657
45.908,45.908,42.8851664026253,44.9284313204679
45.048,45.048,42.8452907689667,44.445976415886
45.703,45.703,42.6576622020561,44.2356813180662
43.971,43.971,42.5195635327339,44.100161859107
44.889,44.889,42.3765122905085,43.8794451291775
43.764,43.764,42.5788623593579,44.0636056197979
41.574,41.574,41.8498745055288,43.4592993271285
40.213,40.213,41.7347479489187,43.1867342465445
42.743,42.743,41.6533907755912,43.0727876354895
43.992,43.992,41.5492027300444,42.6860796038594
43.293,43.293,41.282681495258,41.879290335853
44.046,44.046,40.8055571386313,41.1039443146293
38.789,38.789,40.1601288351962,40.2923488444706
35.799,35.799,39.8405071204874,39.4150861117046
39.569,39.569,39.6550073407398,38.4230718611118
37.955,37.955,39.7222670949348,37.7561550008529
32.311,32.311,39.5844270995839,36.785159045015
33.176,33.176,39.1729674546505,35.8283335350445
37.109,37.109,39.0712356479487,35.6109955224948
37.883,37.883,38.974210629298,35.4918181684527
36.811,36.811,39.1744210368174,35.9222426674182
35.292,35.292,39.0490270342713,35.9704208268243
37.908,37.908,38.7623316464454,35.9682513080764
36.117,36.117,38.4595864984116,35.9962680644378
36.352,36.352,38.1684156172349,35.6392895229131
26.48,26.48,37.8535396685794,35.012167830177
20.255,20.255,37.7177936988031,34.5827798951605
18.631,18.631,37.441219858388,33.8846419490928
15.52,15.52,37.3481318484681,33.5231568993469
12.114,12.114,37.2182826223308,33.0449803063384
17.049,17.049,36.8487449024804,32.6973084904682
22.036,22.036,36.5794297718161,32.3963153880475
26.411,26.411,36.615288816779,32.3683094604732
25.414,25.414,36.6865427801786,32.4571430674073
33.046,33.046,36.8085605870909,32.4227005592949
36.761,36.761,36.9604171822672,32.6338800482444
36.622,36.622,37.008740402272,32.8657346662616
34.255,34.255,37.2553813764889,33.3785718768976
34.714,34.714,37.4836539211487,33.6217537028978
36.896,36.896,37.6574765824978,34.0278072998525
37.19,37.19,37.7923132366365,34.3191840414649
36.271,36.271,37.9126449374534,34.8348900944505
30.702,30.702,38.1359607613644,35.37006680995
33.735,33.735,38.2929788301577,35.8021064007856
34.893,34.893,38.4188538322504,35.9188482740175
39.555,39.555,38.5894961984207,36.445756237331
40.668,40.668,38.5971705049453,36.7761668438251
40.61,40.61,38.8742337198823,37.3527100476714
40.521,40.521,38.9664416672064,37.6281876839292
39.738,39.738,38.8794394793986,37.4950477487517
36.315,36.315,38.6697567460485,37.0526264744161
38.344,38.344,38.3704141356068,36.8889715722808
37.051,37.051,38.3515622430537,36.4062781940683
36.675,36.675,38.2670869847634,36.1462043418447
33.577,33.577,38.0008173973538,35.5708168769392
35.255,35.255,37.9273580833957,35.0391975050407
34.72,34.72,37.9133230392529,34.6182542622304
34.615,34.615,37.8767640967478,34.3701161269089
32.391,32.391,38.0239157311383,34.1142194705267
35.067,35.067,37.83007834606,33.7195547417986
34.258,34.258,37.7897659768985,33.5513503817402
34.312,34.312,37.6163327632699,33.0039990649606
33.499,33.499,37.3503510765611,32.4528579675213
33.891,33.891,37.3298322066047,31.8238127419805
36.38,36.38,37.1736274101457,30.9506547573292
36.179,36.179,36.8991422691097,29.9100470779355
35.025,35.025,36.8355051129633,29.2918907426519
33.836,33.836,36.5418697765761,28.4015170389742
34.448,34.448,36.3304661382468,27.4588805172194
34.333,34.333,36.4086504955815,26.7534270443496
33.206,33.206,36.2506553246612,26.2253895238711
31.683,31.683,36.2358093567804,25.759659929089
29.426,29.426,36.1429947703114,25.2432408338096
25.852,25.852,35.6124367848542,24.1925544040472
24.49,24.49,35.3613994176412,23.1798918279855
21.242,21.242,35.3585764983582,22.3635983042414
19.74,19.74,34.9246008502278,21.0819106845531
18.455,18.455,34.7115562817944,19.9837647796261
20.72,20.72,34.8976807300543,19.5438981759111
20.999,20.999,34.8802675653579,18.9092215235536
22.405,22.405,34.783622411533,18.0065867022345
20.46,20.46,35.1198501565269,17.527324954441
16.153,16.153,35.3488698489504,17.3548996200509
13.289,13.289,35.6500315315378,17.3724867227137
16.85,16.85,35.8431456975314,17.8574892739248
15.939,15.939,35.981190476891,18.6901451802778
19.816,19.816,36.0964286339828,19.6594585477046
21.338,21.338,36.1792539006225,21.0142234742552
20.902,20.902,35.9599424864406,22.4293465298114
18.568,18.568,35.8636878561947,23.7958865661822
25.162,25.162,35.9285562125811,25.3703859995674
28.939,28.939,36.1565862098196,26.7476332281061
31.223,31.223,36.4885603691611,28.0295945133309
33.894,33.894,36.6354648837475,28.9933632883495
35.763,35.763,36.7521069091881,29.6354602690997
35.496,35.496,36.9058958074486,30.4733910112038
33.627,33.627,37.4781430119853,31.4730312061458
35.099,35.099,37.9169895914414,32.395372745386
35.827,35.827,38.1964510351223,32.7160363530222
34.215,34.215,38.5818165400042,33.2583593528557
33.552,33.552,38.7949887243412,33.5209109976368
36.902,36.902,38.9287533241528,33.7676561214144
38.624,38.624,39.2346151342777,34.3679700278852
38.965,38.965,39.3721383147259,34.6239045327267
38.05,38.05,39.4738241198497,35.0055821552136
26.102,26.102,39.7009331697045,35.4491651508178
38.324,38.324,39.8068917973133,36.4246850564455
40.206,40.206,40.1276211845278,37.2130227228083
40.704,40.704,40.4118017485964,37.9860051083926
41.393,41.393,40.6651341195204,38.8851341189133
40.826,40.826,41.0554347714938,39.8230894622547
41.113,41.113,41.2949023061408,40.4864466382201
42.975,42.975,41.3810025570834,41.0234364984586
41.716,41.716,41.5729998627817,41.5445746550427
42.048,0,41.7840982279662,42.3588649526926
43.318,0,42.0486548414873,42.6499024570093
44.013,0,42.2252933258856,42.9988735126186
42.591,0,42.3473499016027,43.4800877444008
44.446,0,42.4698468298541,43.6021431860363
43.306,0,42.5757288947976,44.0190095065703
44.45,0,42.7377047092599,44.2686565748136
46.261,0,42.751234350453,44.4092364982984
45.272,0,42.8427959943639,44.6146772906822
48.093,0,43.0717389402179,44.9687202624324
46.969,0,43.1048433215287,45.2028423219291
47.488,0,43.239683547161,45.2698697650268
48.258,0,43.2392234832781,45.5098550790623
46.569,0,43.3036802802143,45.4992199605181
46.142,0,43.4196122132923,45.775877225908
45.706,0,43.3495931697565,45.7787192471214
47.868,0,43.4052264183684,45.9713298112634
46.013,0,43.4411550187991,46.1425887913177
47.956,0,43.3314298147054,46.0245400169774
46.066,0,43.4124206914697,46.0562371330852
46.742,0,43.3287300243602,45.9971554135991
45.454,0,43.2946765291478,46.0634842907403
45.627,0,43.1195503849787,45.9441642855508
49.28,0,43.3176231305697,46.171514327829
46.534,0,43.2556668788597,45.9762558931011
46.064,0,43.2853750972608,46.0357951636841
45.071,0,43.4415214824952,46.2849137316276
45.37,0,43.1967214105523,45.9638810104377
45.006,0,43.0360476633433,45.769298289013
45.401,0,42.891667235782,45.6154479654116
42.759,0,42.6897342735615,45.5535119745792
43.516,0,42.6498586399029,45.0134913905039
44.616,0,42.4622300729923,44.7499292780778
43.724,0,42.3241314036701,44.6335408767339
42.129,0,42.1810801614447,44.3792605812574
46.051,0,42.3834302302941,44.5377014636499
45.234,0,41.6544423764649,44.077483014541
39.739,0,41.5393158198549,43.8861220540912
41.052,0,41.4579586465274,43.7686900780673
41.909,0,41.3537706009806,43.3683623930647
40.802,0,41.0872493661942,42.5115414167879
39.995,0,40.6101250095674,41.7206235858222
38.701,0,39.9646967061324,40.8459497815139
37.064,0,39.6450749914236,39.7369938110777
37.392,0,39.459575211676,38.5188040651739
35.268,0,39.526834965871,37.6992395123697
36.298,0,39.3889949705201,36.6381739521532
37.935,0,38.9775353255867,35.8283419489563
38.227,0,38.8758035188849,35.8196856794444
37.184,0,38.7787785002342,35.9729551123812
35.746,0,38.9789889077536,36.563326784277
36.594,0,38.8535949052075,36.8301367455537
36.862,0,38.5668995173816,37.0396783344145
37.082,0,38.2641543693478,37.3166726654584
36.856,0,37.9729834881711,37.1716831155867
36.55,0,37.6581075395156,36.6144471949203
37.622,0,37.5223615697393,36.2947161091536
36.905,0,37.2457877293242,35.5710345596139
34.853,0,37.1526997194043,35.1659195592812
37.163,0,37.022850493267,34.5973436533154
37.621,0,36.6533127734166,34.1702648732715
35.071,0,36.3839976427523,33.8720486923876
34.786,0,36.4198566877152,33.6844471785887
35.543,0,36.4911106511148,33.7745602863065
33.519,0,36.6131284580271,33.6256283190263
36.386,0,36.7649850532034,33.7356795284379
37.008,0,36.8133082732082,33.9835935023146
35.943,0,37.0599492474251,34.4169540609823
36.569,0,37.2882217920849,34.5580156659664
37.141,0,37.462044453434,34.9870689187871
36.444,0,37.5968811075727,35.205035729696
35.052,0,37.7172128083896,35.7143322917652
37.207,0,37.9405286323006,36.2909837385553
37.444,0,38.0975467010939,36.7316553208989
37.943,0,38.2234217031866,36.7276987212137
39.325,0,38.3940640693569,37.1799383649049
40.667,0,38.4017383758815,37.4437990683538
38.798,0,38.6788015908185,37.9256326369801
39.604,0,38.7710095381426,38.1785251227878
39.145,0,38.6840073503348,37.9666420885613
38.308,0,38.4743246169847,37.4706294064545
37.647,0,38.174982006543,37.1809120289
34.884,0,38.1561301139899,36.5799023831853
35.521,0,38.0716548556996,36.2356538069081
35.591,0,37.80538526829,35.5982640151461
31.511,0,37.7319259543319,34.9818940328204
32.222,0,37.7178909101891,34.4620820683733
29.653,0,37.681331967684,34.1154435639931
33.087,0,37.8284836020745,33.7391582294879
35.681,0,37.6346462169962,33.3471067067523
36.794,0,37.5943338478347,33.0113615379576
33.604,0,37.4209006342061,32.2878288462226
29.91,0,37.1549189474973,31.5788314394142
27.681,0,37.1344000775409,30.8497028031298
29.733,0,36.9781952810819,29.8782044874581
27.732,0,36.7037101400459,28.7051972977591
24.682,0,36.6400729838995,27.9433058129628
25.269,0,36.3464376475123,26.969542693989
22.751,0,36.135034009183,25.9501467510483
17.78,0,36.2132183665177,25.1938423214227
20.331,0,36.0552231955974,24.6235271160819
22.155,0,36.0403772277166,24.1480699234654
23.881,0,35.9475626412476,23.6566424830409
25.269,0,35.4170046557904,22.721419963181
22.735,0,35.1659672885774,21.8299618331967
22.97,0,35.1631443692944,21.1430217579344
24.15,0,34.729168721164,20.1854973504489
26.142,0,34.5161241527306,19.260524067895
29.407,0,34.7022486009905,18.990261945486
32.622,0,34.6848354362941,18.5040505371011
31.504,0,34.5881902824692,17.7049001272864
30.38,0,34.9244180274631,17.2258554311812
30.174,0,35.1534377198866,17.038432276921
29.732,0,35.454599402474,17.0274371579816
26.4,0,35.6477135684676,17.5308661129895
24.31,0,35.7857583478272,18.3324553218733
24.394,0,35.900996504919,19.1138400138386
28.621,0,35.9838217715587,20.3524381744734
34.648,0,35.7645103573768,21.5716533086239
33.538,0,35.6682557271309,22.8862726221335
35.136,0,35.7331240835173,24.3654235576102
34.273,0,35.9611540807558,25.631163503768
34.302,0,36.2931282400973,26.879783478772
33.77,0,36.4400327546837,27.8279146075999
33.577,0,36.5566747801243,28.4552244464171
34.962,0,36.7104636783848,29.2519987342576
33.36,0,37.2827108829214,30.2161071836533
35.058,0,37.7215574623776,31.1034152951238
34.757,0,38.0010189060585,31.4257454752884
35.479,0,38.3863844109404,31.9884621616565
34.76,0,38.5995565952774,32.2736916234977
36.746,0,38.733321195089,32.5254359184766
36.205,0,39.0391830052139,33.1298217850462
36.662,0,39.1767061856621,33.3968158366648
38.618,0,39.2783919907859,33.7778627670289
37.894,0,39.5055010406407,34.3422557587242
36.984,0,39.6114596682495,35.3971416717007
37.088,0,39.932189055464,36.2973965364329
37.218,0,40.2163696195326,37.1968996835992
37.882,0,40.4697019904566,38.2349694404897
39.132,0,40.86000264243,39.2473496002359
40.377,0,41.099470177077,40.010032086649
40.514,0,41.1855704280196,40.6335297707775
41.718,0,41.3775677337179,41.2422767578882
43.142,43.142,42.1148152962847,42.1002078549256
43.112,43.112,42.3793719098058,42.4833067458757
42.543,42.543,42.5560103942041,42.7905438715788
43.366,43.366,42.6780669699212,43.2109604995214
44.785,44.785,42.8005638981726,43.3798612090612
44.323,44.323,42.9064459631162,43.6896404581062
45.166,45.166,43.0684217775784,43.9624078788838
42.089,42.089,43.0819514187715,44.1196075168283
